# Solar longitude: 30 degrees
# Comet distance: 10 km
longitude_deg,latitude_deg,dsmc_wind_m_s,computed_wind_z_m_s,difference_m_s,relative_error_percent
-104.100000,80.500000,5.882000e+02,5.979566e+02,9.756623e+00,1.66
-108.600000,80.700000,6.036000e+02,6.011760e+02,-2.424037e+00,-0.40
-138.400000,47.700000,7.133000e+02,7.148553e+02,1.555289e+00,0.22
-135.900000,49.600000,7.027000e+02,7.059382e+02,3.238160e+00,0.46
-138.100000,48.700000,7.185000e+02,7.129599e+02,-5.540115e+00,-0.77
-134.800000,47.900000,7.033000e+02,7.046757e+02,1.375714e+00,0.20
-106.300000,71.000000,5.926000e+02,5.952097e+02,2.609712e+00,0.44
-132.000000,47.900000,6.824000e+02,6.963813e+02,1.398128e+01,2.05
-135.000000,49.300000,7.038000e+02,7.038127e+02,1.270990e-02,0.00
-130.600000,46.100000,6.984000e+02,6.929845e+02,-5.415485e+00,-0.78
-132.100000,45.800000,7.026000e+02,6.977950e+02,-4.804986e+00,-0.68
-134.100000,48.000000,7.119000e+02,7.025503e+02,-9.349655e+00,-1.31
-136.000000,70.100000,6.427000e+02,6.430955e+02,3.954973e-01,0.06
-140.900000,66.300000,6.664000e+02,6.653833e+02,-1.016734e+00,-0.15
-146.900000,67.100000,6.823000e+02,6.715577e+02,-1.074231e+01,-1.57
-139.900000,68.600000,6.565000e+02,6.546992e+02,-1.800775e+00,-0.27
-138.000000,59.600000,6.895000e+02,6.861373e+02,-3.362707e+00,-0.49
-113.500000,76.600000,6.033000e+02,6.013498e+02,-1.950189e+00,-0.32
-140.500000,61.600000,6.885000e+02,6.836553e+02,-4.844735e+00,-0.70
-140.800000,64.100000,6.696000e+02,6.741687e+02,4.568719e+00,0.68
-142.000000,63.500000,6.819000e+02,6.787633e+02,-3.136737e+00,-0.46
-141.100000,61.700000,6.798000e+02,6.843973e+02,4.597304e+00,0.68
-137.200000,62.200000,6.798000e+02,6.748421e+02,-4.957906e+00,-0.73
-135.000000,64.400000,6.599000e+02,6.620692e+02,2.169154e+00,0.33
-116.700000,71.600000,6.058000e+02,6.090605e+02,3.260502e+00,0.54
-130.400000,63.300000,6.368000e+02,6.566980e+02,1.989796e+01,3.12
-132.100000,62.900000,6.423000e+02,6.616938e+02,1.939375e+01,3.02
-130.100000,63.200000,6.527000e+02,6.564101e+02,3.710103e+00,0.57
-136.000000,63.100000,6.732000e+02,6.689931e+02,-4.206869e+00,-0.62
-133.200000,62.800000,6.667000e+02,6.643658e+02,-2.334210e+00,-0.35
-134.900000,63.600000,6.732000e+02,6.648919e+02,-8.308100e+00,-1.23
-136.400000,63.700000,6.668000e+02,6.674868e+02,6.867986e-01,0.10
-167.500000,56.300000,7.338000e+02,7.316869e+02,-2.113112e+00,-0.29
-166.600000,53.400000,7.377000e+02,7.385449e+02,8.449114e-01,0.11
-168.600000,51.700000,7.403000e+02,7.418107e+02,1.510688e+00,0.20
-153.100000,50.400000,7.384000e+02,7.374838e+02,-9.161883e-01,-0.12
-158.600000,50.200000,7.321000e+02,7.418788e+02,9.778750e+00,1.34
-160.600000,51.400000,7.332000e+02,7.408578e+02,7.657849e+00,1.04
-161.500000,49.900000,7.376000e+02,7.434669e+02,5.866918e+00,0.80
-100.900000,71.900000,5.853000e+02,5.879331e+02,2.633113e+00,0.45
-129.200000,49.700000,6.831000e+02,6.865541e+02,3.454056e+00,0.51
-130.400000,47.000000,6.932000e+02,6.920170e+02,-1.183036e+00,-0.17
-128.400000,49.400000,6.888000e+02,6.844580e+02,-4.342027e+00,-0.63
-130.900000,49.400000,6.878000e+02,6.918479e+02,4.047876e+00,0.59
-132.600000,48.300000,6.967000e+02,6.978685e+02,1.168517e+00,0.17
-134.200000,48.400000,6.998000e+02,7.024820e+02,2.682032e+00,0.38
-130.600000,47.100000,6.887000e+02,6.925878e+02,3.887801e+00,0.56
-105.300000,68.100000,5.821000e+02,5.974504e+02,1.535036e+01,2.64
-130.800000,46.200000,6.989000e+02,6.935795e+02,-5.320463e+00,-0.76
-155.300000,65.200000,6.879000e+02,6.907016e+02,2.801557e+00,0.41
-137.300000,67.600000,6.294000e+02,6.541431e+02,2.474315e+01,3.93
-164.200000,77.600000,6.526000e+02,6.521270e+02,-4.730474e-01,-0.07
-155.700000,76.200000,6.419000e+02,6.485915e+02,6.691479e+00,1.04
-142.100000,52.000000,7.130000e+02,7.170078e+02,4.007842e+00,0.56
-141.200000,51.700000,7.211000e+02,7.156616e+02,-5.438401e+00,-0.75
-142.000000,52.900000,7.096000e+02,7.148061e+02,5.206061e+00,0.73
-144.200000,51.000000,7.192000e+02,7.233068e+02,4.106804e+00,0.57
-145.500000,52.400000,7.232000e+02,7.228217e+02,-3.782983e-01,-0.05
-141.300000,53.800000,7.056000e+02,7.111371e+02,5.537116e+00,0.78
-118.000000,66.200000,6.127000e+02,6.228112e+02,1.011123e+01,1.65
-147.000000,56.100000,7.143000e+02,7.153064e+02,1.006440e+00,0.14
-145.200000,57.800000,6.958000e+02,7.065869e+02,1.078686e+01,1.55
-165.600000,53.800000,7.323000e+02,7.375362e+02,5.236165e+00,0.72
-167.600000,58.900000,7.232000e+02,7.239889e+02,7.889228e-01,0.11
-169.700000,53.600000,7.388000e+02,7.382973e+02,-5.026865e-01,-0.07
-171.900000,54.700000,7.381000e+02,7.358576e+02,-2.242367e+00,-0.30
-162.700000,55.100000,7.346000e+02,7.335866e+02,-1.013444e+00,-0.14
-124.000000,58.900000,6.448000e+02,6.558132e+02,1.101319e+01,1.71
-124.400000,57.800000,6.487000e+02,6.595964e+02,1.089644e+01,1.68
-145.900000,55.800000,7.176000e+02,7.144048e+02,-3.195231e+00,-0.45
-143.700000,54.800000,7.154000e+02,7.133547e+02,-2.045284e+00,-0.29
-148.000000,54.500000,7.188000e+02,7.216724e+02,2.872356e+00,0.40
-146.400000,53.100000,7.145000e+02,7.227479e+02,8.247851e+00,1.15
-145.200000,53.400000,7.205000e+02,7.198935e+02,-6.065234e-01,-0.08
-144.100000,55.500000,7.187000e+02,7.120808e+02,-6.619186e+00,-0.92
-132.700000,64.800000,6.492000e+02,6.560545e+02,6.854469e+00,1.06
-140.000000,55.200000,7.028000e+02,7.045906e+02,1.790551e+00,0.25
-133.800000,69.100000,6.107000e+02,6.428318e+02,3.213175e+01,5.26
-134.800000,66.800000,6.425000e+02,6.526974e+02,1.019743e+01,1.59
-152.100000,61.200000,7.032000e+02,7.038275e+02,6.275039e-01,0.09
-172.400000,51.800000,7.416000e+02,7.413843e+02,-2.156852e-01,-0.03
-127.600000,48.800000,6.958000e+02,6.825284e+02,-1.327160e+01,-1.91
-144.200000,60.700000,6.895000e+02,6.939839e+02,4.483948e+00,0.65
-142.200000,59.400000,7.036000e+02,6.953203e+02,-8.279651e+00,-1.18
-144.100000,59.800000,6.926000e+02,6.973066e+02,4.706587e+00,0.68
-140.400000,59.900000,6.950000e+02,6.899649e+02,-5.035147e+00,-0.72
-141.000000,59.000000,6.983000e+02,6.944496e+02,-3.850363e+00,-0.55
-138.900000,61.600000,6.870000e+02,6.805430e+02,-6.457022e+00,-0.94
-137.300000,60.800000,6.779000e+02,6.803107e+02,2.410651e+00,0.36
-157.400000,72.900000,6.657000e+02,6.614903e+02,-4.209707e+00,-0.63
-160.200000,72.400000,6.759000e+02,6.662689e+02,-9.631129e+00,-1.42
-170.300000,61.100000,7.281000e+02,7.174771e+02,-1.062291e+01,-1.46
-124.500000,77.800000,5.787000e+02,6.125039e+02,3.380387e+01,5.84
-117.600000,77.700000,6.051000e+02,6.056112e+02,5.112087e-01,0.08
-112.500000,78.200000,6.085000e+02,6.010639e+02,-7.436148e+00,-1.22
-135.400000,80.900000,6.092000e+02,6.210689e+02,1.186895e+01,1.95
-170.600000,54.100000,7.391000e+02,7.372305e+02,-1.869510e+00,-0.25
-174.800000,55.400000,7.328000e+02,7.339936e+02,1.193614e+00,0.16
-173.500000,56.200000,7.345000e+02,7.322240e+02,-2.276026e+00,-0.31
-140.700000,79.300000,6.086000e+02,6.269792e+02,1.837918e+01,3.02
-127.300000,79.400000,6.151000e+02,6.147102e+02,-3.897661e-01,-0.06
-145.200000,84.600000,6.210000e+02,6.258688e+02,4.868829e+00,0.78
-165.800000,51.900000,7.344000e+02,7.413141e+02,6.914116e+00,0.94
-165.200000,58.000000,7.167000e+02,7.260908e+02,9.390826e+00,1.31
-125.800000,60.200000,6.583000e+02,6.564456e+02,-1.854359e+00,-0.28
-127.700000,60.200000,6.522000e+02,6.608745e+02,8.674545e+00,1.33
-131.300000,61.200000,6.763000e+02,6.658809e+02,-1.041913e+01,-1.54
-125.300000,62.300000,6.493000e+02,6.489693e+02,-3.306558e-01,-0.05
-165.800000,56.800000,7.301000e+02,7.299069e+02,-1.930901e-01,-0.03
-168.000000,59.700000,7.147000e+02,7.214972e+02,6.797238e+00,0.95
-170.400000,58.600000,7.191000e+02,7.255227e+02,6.422680e+00,0.89
-168.400000,57.600000,7.321000e+02,7.281697e+02,-3.930272e+00,-0.54
-173.200000,59.800000,7.287000e+02,7.222415e+02,-6.458484e+00,-0.89
-169.900000,52.500000,7.351000e+02,7.404113e+02,5.311262e+00,0.72
-136.200000,78.000000,6.214000e+02,6.243466e+02,2.946649e+00,0.47
-128.900000,58.300000,6.790000e+02,6.693288e+02,-9.671159e+00,-1.42
-127.200000,57.400000,6.517000e+02,6.675492e+02,1.584921e+01,2.43
-129.200000,60.300000,6.583000e+02,6.640495e+02,5.749461e+00,0.87
-126.500000,60.700000,6.465000e+02,6.565774e+02,1.007738e+01,1.56
-153.300000,51.600000,7.363000e+02,7.354710e+02,-8.289928e-01,-0.11
-159.600000,54.500000,7.306000e+02,7.336794e+02,3.079395e+00,0.42
-137.200000,59.800000,6.848000e+02,6.837238e+02,-1.076229e+00,-0.16
-175.900000,46.900000,7.413000e+02,7.461874e+02,4.887399e+00,0.66
-134.000000,52.500000,7.051000e+02,6.962316e+02,-8.868360e+00,-1.26
-131.600000,52.200000,6.966000e+02,6.902134e+02,-6.386553e+00,-0.92
-134.300000,53.900000,6.878000e+02,6.941713e+02,6.371281e+00,0.93
-135.800000,54.400000,7.021000e+02,6.968195e+02,-5.280509e+00,-0.75
-131.500000,54.600000,6.733000e+02,6.853122e+02,1.201219e+01,1.78
-130.300000,54.600000,6.836000e+02,6.821434e+02,-1.456620e+00,-0.21
-137.900000,56.300000,6.793000e+02,6.967237e+02,1.742368e+01,2.56
-144.800000,67.400000,6.697000e+02,6.671670e+02,-2.532984e+00,-0.38
-157.400000,48.700000,7.349000e+02,7.432016e+02,8.301599e+00,1.13
-147.200000,51.000000,7.209000e+02,7.286722e+02,7.772200e+00,1.08
-155.700000,52.100000,7.360000e+02,7.366168e+02,6.167607e-01,0.08
-128.900000,47.500000,6.799000e+02,6.871707e+02,7.270693e+00,1.07
61.800000,-42.700000,7.141000e+02,7.135303e+02,-5.696560e-01,-0.08
77.000000,-36.200000,7.250000e+02,7.213948e+02,-3.605234e+00,-0.50
80.500000,-41.400000,7.297000e+02,7.277068e+02,-1.993239e+00,-0.27
56.400000,-32.300000,7.110000e+02,7.137171e+02,2.717091e+00,0.38
86.900000,-58.900000,7.196000e+02,7.153277e+02,-4.272289e+00,-0.59
86.900000,-52.600000,7.277000e+02,7.243184e+02,-3.381612e+00,-0.46
62.600000,-34.000000,7.121000e+02,7.109472e+02,-1.152806e+00,-0.16
58.200000,-27.200000,7.168000e+02,7.113194e+02,-5.480598e+00,-0.76
79.100000,-47.600000,7.282000e+02,7.244139e+02,-3.786052e+00,-0.52
87.200000,-54.000000,7.268000e+02,7.225577e+02,-4.242330e+00,-0.58
85.400000,-42.800000,7.359000e+02,7.313614e+02,-4.538620e+00,-0.62
83.100000,-43.300000,7.336000e+02,7.297836e+02,-3.816396e+00,-0.52
83.200000,-45.400000,7.298000e+02,7.291378e+02,-6.621784e-01,-0.09
89.300000,-45.500000,7.352000e+02,7.321964e+02,-3.003579e+00,-0.41
85.400000,-53.000000,7.296000e+02,7.228570e+02,-6.742997e+00,-0.92
81.300000,-28.400000,7.173000e+02,7.172601e+02,-3.987243e-02,-0.01
57.100000,-49.700000,7.087000e+02,7.078654e+02,-8.345894e-01,-0.12
77.600000,-48.100000,7.239000e+02,7.226679e+02,-1.232069e+00,-0.17
88.300000,-32.100000,7.341000e+02,7.274919e+02,-6.608083e+00,-0.90
73.000000,-41.200000,7.164000e+02,7.205475e+02,4.147548e+00,0.58
74.700000,-39.700000,7.208000e+02,7.215963e+02,7.963266e-01,0.11
76.700000,-41.800000,7.261000e+02,7.242251e+02,-1.874948e+00,-0.26
89.300000,-42.100000,7.364000e+02,7.331007e+02,-3.299304e+00,-0.45
60.400000,-39.800000,7.171000e+02,7.133902e+02,-3.709836e+00,-0.52
78.400000,-44.300000,7.281000e+02,7.256500e+02,-2.450031e+00,-0.34
79.500000,-29.000000,7.146000e+02,7.158841e+02,1.284133e+00,0.18
67.200000,-24.800000,7.135000e+02,7.026415e+02,-1.085855e+01,-1.52
62.100000,-32.200000,7.140000e+02,7.099687e+02,-4.031303e+00,-0.56
76.100000,-40.000000,7.260000e+02,7.231102e+02,-2.889809e+00,-0.40
72.400000,-43.700000,7.157000e+02,7.201629e+02,4.462909e+00,0.62
85.800000,-48.300000,7.276000e+02,7.286755e+02,1.075541e+00,0.15
85.900000,-50.100000,7.275000e+02,7.268716e+02,-6.284179e-01,-0.09
85.500000,-48.900000,7.308000e+02,7.279258e+02,-2.874229e+00,-0.39
87.900000,-47.800000,7.278000e+02,7.301540e+02,2.354005e+00,0.32
88.700000,-48.400000,7.294000e+02,7.299589e+02,5.588940e-01,0.08
82.800000,-25.800000,7.112000e+02,7.161221e+02,4.922105e+00,0.69
59.400000,-29.300000,7.159000e+02,7.103854e+02,-5.514553e+00,-0.77
58.300000,-28.900000,7.162000e+02,7.113984e+02,-4.801617e+00,-0.67
65.800000,-35.700000,7.133000e+02,7.123810e+02,-9.189796e-01,-0.13
86.600000,-37.300000,7.368000e+02,7.305989e+02,-6.201077e+00,-0.84
67.700000,-40.300000,7.095000e+02,7.159665e+02,6.466538e+00,0.91
88.900000,-38.000000,7.366000e+02,7.320270e+02,-4.573037e+00,-0.62
88.400000,-37.000000,7.369000e+02,7.313057e+02,-5.594337e+00,-0.76
80.900000,-43.100000,7.271000e+02,7.280878e+02,9.877909e-01,0.14
65.400000,-28.000000,7.134000e+02,7.058242e+02,-7.575780e+00,-1.06
63.700000,-47.100000,7.113000e+02,7.123464e+02,1.046431e+00,0.15
56.100000,-47.300000,7.124000e+02,7.103650e+02,-2.034978e+00,-0.29
57.100000,-48.400000,7.098000e+02,7.092995e+02,-5.005197e-01,-0.07
65.000000,-49.200000,7.093000e+02,7.112577e+02,1.957724e+00,0.28
69.100000,-57.500000,7.051000e+02,7.031048e+02,-1.995169e+00,-0.28
57.200000,-42.000000,7.158000e+02,7.134675e+02,-2.332472e+00,-0.33
59.100000,-45.100000,7.148000e+02,7.121510e+02,-2.648991e+00,-0.37
59.200000,-43.300000,7.128000e+02,7.129737e+02,1.737336e-01,0.02
48.400000,-38.800000,7.208000e+02,7.194921e+02,-1.307858e+00,-0.18
76.000000,-45.000000,7.212000e+02,7.231908e+02,1.990768e+00,0.28
60.600000,-25.800000,7.177000e+02,7.081811e+02,-9.518872e+00,-1.33
56.300000,-27.100000,7.223000e+02,7.138368e+02,-8.463167e+00,-1.17
89.100000,-33.300000,7.327000e+02,7.289299e+02,-3.770133e+00,-0.51
74.400000,-29.100000,7.123000e+02,7.104804e+02,-1.819638e+00,-0.26
52.700000,-46.700000,7.174000e+02,7.115063e+02,-5.893692e+00,-0.82
53.700000,-47.500000,7.172000e+02,7.104510e+02,-6.748955e+00,-0.94
60.200000,-46.000000,7.112000e+02,7.117967e+02,5.967038e-01,0.08
74.800000,-36.900000,7.229000e+02,7.197897e+02,-3.110251e+00,-0.43
61.100000,-32.900000,7.175000e+02,7.107476e+02,-6.752401e+00,-0.94
62.900000,-24.400000,7.152000e+02,7.051870e+02,-1.001301e+01,-1.40
55.100000,-28.200000,7.137000e+02,7.153011e+02,1.601080e+00,0.22
89.000000,-54.600000,7.254000e+02,7.227174e+02,-2.682585e+00,-0.37
88.000000,-41.100000,7.369000e+02,7.326291e+02,-4.270929e+00,-0.58
88.000000,-38.500000,7.371000e+02,7.319077e+02,-5.192317e+00,-0.70
85.300000,-57.100000,7.218000e+02,7.167737e+02,-5.026331e+00,-0.70
52.300000,-43.900000,7.161000e+02,7.140078e+02,-2.092228e+00,-0.29
77.600000,-32.200000,7.195000e+02,7.177050e+02,-1.795044e+00,-0.25
87.000000,-27.700000,7.188000e+02,7.224344e+02,3.634370e+00,0.51
78.600000,-28.500000,7.165000e+02,7.142115e+02,-2.288488e+00,-0.32
81.700000,-27.200000,7.139000e+02,7.163350e+02,2.435045e+00,0.34
83.900000,-28.500000,7.213000e+02,7.202775e+02,-1.022498e+00,-0.14
89.200000,-57.500000,7.229000e+02,7.187693e+02,-4.130661e+00,-0.57
68.200000,-39.400000,7.084000e+02,7.159251e+02,7.525137e+00,1.06
82.700000,-59.600000,7.176000e+02,7.112051e+02,-6.394926e+00,-0.89
71.900000,-35.300000,7.125000e+02,7.156168e+02,3.116784e+00,0.44
74.100000,-37.900000,7.229000e+02,7.199031e+02,-2.996910e+00,-0.41
87.300000,-33.500000,7.296000e+02,7.281528e+02,-1.447194e+00,-0.20
84.200000,-56.500000,7.204000e+02,7.168709e+02,-3.529132e+00,-0.49
82.500000,-34.300000,7.310000e+02,7.251181e+02,-5.881895e+00,-0.80
88.000000,-56.100000,7.222000e+02,7.200257e+02,-2.174308e+00,-0.30
89.200000,-56.400000,7.218000e+02,7.203049e+02,-1.495107e+00,-0.21
83.200000,-55.700000,7.197000e+02,7.173349e+02,-2.365111e+00,-0.33
82.400000,-44.600000,7.319000e+02,7.289095e+02,-2.990544e+00,-0.41
88.100000,-57.000000,7.224000e+02,7.187981e+02,-3.601901e+00,-0.50
72.500000,-50.300000,7.107000e+02,7.158417e+02,5.141661e+00,0.72
85.300000,-31.200000,7.250000e+02,7.244919e+02,-5.081146e-01,-0.07
56.900000,-38.700000,7.166000e+02,7.139843e+02,-2.615749e+00,-0.37
79.500000,-31.200000,7.221000e+02,7.185877e+02,-3.512319e+00,-0.49
71.300000,-28.800000,7.127000e+02,7.076806e+02,-5.019361e+00,-0.70
63.500000,-48.800000,7.121000e+02,7.108076e+02,-1.292389e+00,-0.18
67.700000,-56.900000,7.037000e+02,7.029481e+02,-7.518613e-01,-0.11
76.600000,-30.700000,7.180000e+02,7.147628e+02,-3.237188e+00,-0.45
89.300000,-48.800000,7.300000e+02,7.298147e+02,-1.853193e-01,-0.03
78.400000,-27.200000,7.137000e+02,7.123555e+02,-1.344507e+00,-0.19
60.900000,-51.000000,7.093000e+02,7.072309e+02,-2.069101e+00,-0.29
80.400000,-57.100000,7.152000e+02,7.129855e+02,-2.214510e+00,-0.31
75.000000,-31.500000,7.236000e+02,7.141145e+02,-9.485462e+00,-1.31
74.100000,-30.200000,7.119000e+02,7.116072e+02,-2.927627e-01,-0.04
74.400000,-32.500000,7.137000e+02,7.147564e+02,1.056394e+00,0.15
56.000000,-25.500000,7.155000e+02,7.145742e+02,-9.258199e-01,-0.13
56.800000,-24.500000,7.188000e+02,7.135430e+02,-5.256953e+00,-0.73
75.800000,-52.500000,7.143000e+02,7.159515e+02,1.651463e+00,0.23
77.100000,-33.500000,7.281000e+02,7.186982e+02,-9.401808e+00,-1.29
75.000000,-33.900000,7.172000e+02,7.169832e+02,-2.167767e-01,-0.03
58.500000,-52.000000,7.110000e+02,7.052057e+02,-5.794281e+00,-0.81
80.500000,-56.400000,7.176000e+02,7.141345e+02,-3.465459e+00,-0.48
72.000000,-46.500000,7.105000e+02,7.187647e+02,8.264732e+00,1.16
67.400000,-37.000000,7.114000e+02,7.140033e+02,2.603260e+00,0.37
55.700000,-42.500000,7.208000e+02,7.136092e+02,-7.190808e+00,-1.00
80.200000,-31.900000,7.223000e+02,7.201907e+02,-2.109335e+00,-0.29
64.500000,-37.700000,7.115000e+02,7.132784e+02,1.778379e+00,0.25
63.100000,-32.800000,7.037000e+02,7.100777e+02,6.377721e+00,0.91
66.200000,-36.900000,7.122000e+02,7.133781e+02,1.178086e+00,0.17
49.500000,-41.500000,7.234000e+02,7.171620e+02,-6.237990e+00,-0.86
67.100000,-27.400000,7.077000e+02,7.049786e+02,-2.721399e+00,-0.38
55.800000,-31.100000,7.175000e+02,7.142356e+02,-3.264435e+00,-0.45
67.100000,-52.900000,7.041000e+02,7.082361e+02,4.136119e+00,0.59
65.500000,-51.500000,7.124000e+02,7.089798e+02,-3.420200e+00,-0.48
63.000000,-52.100000,7.067000e+02,7.067756e+02,7.564388e-02,0.01
67.100000,-47.900000,7.088000e+02,7.138141e+02,5.014129e+00,0.71
68.700000,-50.100000,7.076000e+02,7.128984e+02,5.298364e+00,0.75
69.100000,-51.700000,7.072000e+02,7.113090e+02,4.109037e+00,0.58
89.100000,-51.600000,7.286000e+02,7.267103e+02,-1.889679e+00,-0.26
89.100000,-52.800000,7.272000e+02,7.251972e+02,-2.002777e+00,-0.28
49.100000,-48.200000,7.193000e+02,7.111983e+02,-8.101674e+00,-1.13
49.500000,-46.100000,7.183000e+02,7.134178e+02,-4.882249e+00,-0.68
60.000000,-35.000000,7.111000e+02,7.121259e+02,1.025935e+00,0.14
63.300000,-37.000000,7.123000e+02,7.126751e+02,3.750950e-01,0.05
59.500000,-37.000000,7.125000e+02,7.129430e+02,4.429544e-01,0.06
54.900000,-33.900000,7.202000e+02,7.151086e+02,-5.091355e+00,-0.71
55.900000,-35.500000,7.137000e+02,7.143824e+02,6.823709e-01,0.10
50.200000,-38.100000,7.168000e+02,7.182790e+02,1.478958e+00,0.21
86.300000,-48.900000,7.291000e+02,7.283756e+02,-7.243741e-01,-0.10
66.200000,-50.500000,7.146000e+02,7.106336e+02,-3.966434e+00,-0.56
67.600000,-50.300000,7.104000e+02,7.118445e+02,1.444540e+00,0.20
75.300000,-56.400000,7.099000e+02,7.097485e+02,-1.514998e-01,-0.02
77.800000,-35.000000,7.232000e+02,7.210625e+02,-2.137458e+00,-0.30
83.500000,-54.600000,7.246000e+02,7.192185e+02,-5.381496e+00,-0.74
80.500000,-53.200000,7.218000e+02,7.189652e+02,-2.834827e+00,-0.39
66.200000,-46.400000,7.099000e+02,7.142568e+02,4.356777e+00,0.61
61.900000,-49.300000,7.082000e+02,7.095618e+02,1.361765e+00,0.19
62.700000,-46.200000,7.094000e+02,7.124889e+02,3.088888e+00,0.44
83.700000,-31.800000,7.301000e+02,7.236780e+02,-6.421961e+00,-0.88
82.700000,-29.800000,7.204000e+02,7.204555e+02,5.551764e-02,0.01
62.400000,-53.300000,7.064000e+02,7.048639e+02,-1.536121e+00,-0.22
71.000000,-49.100000,7.120000e+02,7.158206e+02,3.820563e+00,0.54
71.600000,-38.200000,7.168000e+02,7.178248e+02,1.024844e+00,0.14
56.300000,-23.800000,7.159000e+02,7.145566e+02,-1.343423e+00,-0.19
59.300000,-47.700000,7.115000e+02,7.102800e+02,-1.220042e+00,-0.17
66.900000,-34.600000,7.145000e+02,7.118565e+02,-2.643469e+00,-0.37
66.100000,-24.500000,7.111000e+02,7.028171e+02,-8.282898e+00,-1.16
71.400000,-40.100000,7.157000e+02,7.187180e+02,3.018032e+00,0.42
83.800000,-49.900000,7.305000e+02,7.257763e+02,-4.723702e+00,-0.65
75.100000,-43.000000,7.249000e+02,7.227540e+02,-2.145973e+00,-0.30
57.400000,-45.500000,7.140000e+02,7.117986e+02,-2.201353e+00,-0.31
70.000000,-35.400000,7.112000e+02,7.142528e+02,3.052756e+00,0.43
85.200000,-45.200000,7.338000e+02,7.305290e+02,-3.270956e+00,-0.45
74.900000,-44.300000,7.196000e+02,7.223765e+02,2.776499e+00,0.39
76.000000,-46.900000,7.239000e+02,7.221677e+02,-1.732325e+00,-0.24
71.600000,-51.400000,7.083000e+02,7.137406e+02,5.440589e+00,0.77
65.000000,-35.300000,7.117000e+02,7.118848e+02,1.848310e-01,0.03
59.600000,-32.000000,7.179000e+02,7.111431e+02,-6.756882e+00,-0.94
80.900000,-32.300000,7.236000e+02,7.214027e+02,-2.197275e+00,-0.30
83.600000,-32.900000,7.291000e+02,7.247364e+02,-4.363647e+00,-0.60
69.600000,-49.100000,7.129000e+02,7.146534e+02,1.753388e+00,0.25
72.200000,-46.000000,7.133000e+02,7.192235e+02,5.923514e+00,0.83
72.800000,-44.900000,7.170000e+02,7.202409e+02,3.240897e+00,0.45
89.100000,-53.800000,7.250000e+02,7.238668e+02,-1.133170e+00,-0.16
88.500000,-48.200000,7.281000e+02,7.300581e+02,1.958060e+00,0.27
70.500000,-45.400000,7.121000e+02,7.180163e+02,5.916266e+00,0.83
65.500000,-37.000000,7.160000e+02,7.131828e+02,-2.817213e+00,-0.39
80.300000,-48.300000,7.274000e+02,7.248076e+02,-2.592419e+00,-0.36
69.200000,-44.800000,7.082000e+02,7.171674e+02,8.967395e+00,1.27
79.400000,-39.700000,7.288000e+02,7.261932e+02,-2.606842e+00,-0.36
87.500000,-31.100000,7.249000e+02,7.260761e+02,1.176071e+00,0.16
68.100000,-54.800000,7.038000e+02,7.062833e+02,2.483341e+00,0.35
78.800000,-41.900000,7.257000e+02,7.262338e+02,5.337692e-01,0.07
68.600000,-45.600000,7.098000e+02,7.163864e+02,6.586412e+00,0.93
68.500000,-42.800000,7.159000e+02,7.169569e+02,1.056931e+00,0.15
69.600000,-42.700000,7.134000e+02,7.178061e+02,4.406083e+00,0.62
71.800000,-44.400000,7.165000e+02,7.194849e+02,2.984946e+00,0.42
72.400000,-31.500000,7.111000e+02,7.117618e+02,6.618417e-01,0.09
87.000000,-51.300000,7.278000e+02,7.260557e+02,-1.744272e+00,-0.24
86.100000,-46.100000,7.288000e+02,7.305352e+02,1.735221e+00,0.24
68.900000,-32.700000,7.099000e+02,7.108643e+02,9.643154e-01,0.14
87.600000,-49.100000,7.310000e+02,7.288294e+02,-2.170581e+00,-0.30
84.500000,-51.300000,7.250000e+02,7.245512e+02,-4.487802e-01,-0.06
83.900000,-48.000000,7.253000e+02,7.277807e+02,2.480731e+00,0.34
82.600000,-49.800000,7.274000e+02,7.250409e+02,-2.359057e+00,-0.32
83.000000,-48.700000,7.281000e+02,7.264995e+02,-1.600482e+00,-0.22
85.400000,-34.100000,7.326000e+02,7.273932e+02,-5.206847e+00,-0.71
61.600000,-27.100000,7.140000e+02,7.075717e+02,-6.428333e+00,-0.90
66.200000,-23.400000,7.143000e+02,7.019886e+02,-1.231140e+01,-1.72
64.300000,-29.800000,7.152000e+02,7.075841e+02,-7.615897e+00,-1.06
65.500000,-32.100000,7.177000e+02,7.093515e+02,-8.348451e+00,-1.16
61.500000,-28.900000,7.159000e+02,7.084683e+02,-7.431656e+00,-1.04
61.800000,-30.600000,7.121000e+02,7.091684e+02,-2.931623e+00,-0.41
57.700000,-32.600000,7.154000e+02,7.126761e+02,-2.723935e+00,-0.38
51.200000,-45.100000,7.184000e+02,7.135495e+02,-4.850505e+00,-0.68
89.300000,-29.400000,7.266000e+02,7.256157e+02,-9.842642e-01,-0.14
89.500000,-32.600000,7.315000e+02,7.285186e+02,-2.981373e+00,-0.41
77.600000,-37.100000,7.266000e+02,7.227852e+02,-3.814799e+00,-0.53
89.500000,-40.700000,7.350000e+02,7.330683e+02,-1.931694e+00,-0.26
53.300000,-44.700000,7.211000e+02,7.130482e+02,-8.051753e+00,-1.12
58.700000,-40.200000,7.142000e+02,7.135186e+02,-6.814137e-01,-0.10
48.000000,-43.200000,7.199000e+02,7.170009e+02,-2.899074e+00,-0.40
